                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.0486,                 1.1629,                 1.1495,                 1.3831,                 1.5656,                 1.1491,                0.69545,                0.56017,                0.62485,                0.46285,                0.96916,                0.97561,                 1.1243,                 1.1521,                 1.2474,                 1.1246,              0.0077626,              0.0077626,              0.0077626
                    116,                 1.0451,                 1.1586,                 1.1481,                 1.3776,                  1.554,                 1.1495,                0.69545,                0.56017,                0.62485,                0.46285,                0.96916,                0.97561,                 1.1243,                 1.1521,                 1.2474,                 1.1246,              0.0077428,              0.0077428,              0.0077428
                    117,                 1.0437,                 1.1592,                 1.1452,                 1.3779,                 1.5561,                 1.1472,                0.69545,                0.56017,                0.62485,                0.46285,                0.96916,                0.97561,                 1.1243,                 1.1521,                 1.2474,                 1.1246,               0.007723,               0.007723,               0.007723
                    118,                 1.0401,                  1.153,                 1.1463,                 1.3736,                 1.5507,                 1.1478,                0.69545,                0.56017,                0.62485,                0.46285,                0.96916,                0.97561,                 1.1243,                 1.1521,                 1.2474,                 1.1246,              0.0077032,              0.0077032,              0.0077032
                    119,                 1.0418,                  1.157,                 1.1464,                 1.3722,                 1.5544,                 1.1479,                0.69545,                0.56017,                0.62485,                0.46285,                0.96916,                0.97561,                 1.1243,                 1.1521,                 1.2474,                 1.1246,              0.0076834,              0.0076834,              0.0076834
                    120,                 1.0442,                  1.152,                 1.1453,                 1.3794,                 1.5514,                  1.147,                0.69736,                0.56134,                0.62795,                0.46595,                0.96561,                0.96706,                 1.1208,                 1.1489,                 1.2386,                 1.1219,              0.0076636,              0.0076636,              0.0076636
                    121,                 1.0396,                 1.1475,                 1.1439,                 1.3727,                  1.545,                  1.146,                0.69736,                0.56134,                0.62795,                0.46595,                0.96561,                0.96706,                 1.1208,                 1.1489,                 1.2386,                 1.1219,              0.0076438,              0.0076438,              0.0076438
                    122,                 1.0385,                  1.149,                 1.1439,                 1.3713,                  1.546,                 1.1455,                0.69736,                0.56134,                0.62795,                0.46595,                0.96561,                0.96706,                 1.1208,                 1.1489,                 1.2386,                 1.1219,               0.007624,               0.007624,               0.007624
                    123,                 1.0416,                 1.1436,                 1.1434,                 1.3771,                 1.5436,                 1.1444,                0.69736,                0.56134,                0.62795,                0.46595,                0.96561,                0.96706,                 1.1208,                 1.1489,                 1.2386,                 1.1219,              0.0076042,              0.0076042,              0.0076042
                    124,                 1.0439,                 1.1475,                 1.1446,                 1.3777,                 1.5436,                 1.1448,                0.69736,                0.56134,                0.62795,                0.46595,                0.96561,                0.96706,                 1.1208,                 1.1489,                 1.2386,                 1.1219,              0.0075844,              0.0075844,              0.0075844
                    125,                 1.0394,                 1.1414,                 1.1434,                 1.3742,                 1.5393,                  1.144,                0.69929,                0.56416,                0.63107,                0.46818,                0.96213,                0.95905,                 1.1176,                 1.1455,                 1.2313,                 1.1191,              0.0075646,              0.0075646,              0.0075646
                    126,                 1.0358,                 1.1463,                 1.1423,                  1.369,                 1.5449,                 1.1435,                0.69929,                0.56416,                0.63107,                0.46818,                0.96213,                0.95905,                 1.1176,                 1.1455,                 1.2313,                 1.1191,              0.0075448,              0.0075448,              0.0075448
                    127,                 1.0405,                 1.1487,                 1.1448,                 1.3754,                 1.5459,                 1.1452,                0.69929,                0.56416,                0.63107,                0.46818,                0.96213,                0.95905,                 1.1176,                 1.1455,                 1.2313,                 1.1191,               0.007525,               0.007525,               0.007525
                    128,                 1.0409,                 1.1494,                 1.1423,                 1.3733,                 1.5457,                 1.1433,                0.69929,                0.56416,                0.63107,                0.46818,                0.96213,                0.95905,                 1.1176,                 1.1455,                 1.2313,                 1.1191,              0.0075052,              0.0075052,              0.0075052
                    129,                 1.0371,                 1.1482,                 1.1419,                 1.3707,                 1.5463,                 1.1428,                0.69929,                0.56416,                0.63107,                0.46818,                0.96213,                0.95905,                 1.1176,                 1.1455,                 1.2313,                 1.1191,              0.0074854,              0.0074854,              0.0074854
                    130,                 1.0427,                   1.15,                 1.1432,                 1.3785,                   1.55,                 1.1423,                0.69421,                0.57273,                0.63456,                0.47088,                0.95922,                0.95172,                 1.1142,                 1.1425,                 1.2232,                 1.1162,              0.0074656,              0.0074656,              0.0074656
                    131,                 1.0343,                 1.1386,                 1.1396,                   1.37,                 1.5385,                 1.1421,                0.69421,                0.57273,                0.63456,                0.47088,                0.95922,                0.95172,                 1.1142,                 1.1425,                 1.2232,                 1.1162,              0.0074458,              0.0074458,              0.0074458
                    132,                 1.0358,                  1.133,                 1.1409,                 1.3695,                   1.53,                  1.143,                0.69421,                0.57273,                0.63456,                0.47088,                0.95922,                0.95172,                 1.1142,                 1.1425,                 1.2232,                 1.1162,               0.007426,               0.007426,               0.007426
                    133,                 1.0337,                 1.1392,                 1.1412,                 1.3623,                 1.5329,                 1.1433,                0.69421,                0.57273,                0.63456,                0.47088,                0.95922,                0.95172,                 1.1142,                 1.1425,                 1.2232,                 1.1162,              0.0074062,              0.0074062,              0.0074062
                    134,                 1.0339,                 1.1319,                 1.1375,                 1.3707,                 1.5301,                 1.1395,                0.69421,                0.57273,                0.63456,                0.47088,                0.95922,                0.95172,                 1.1142,                 1.1425,                 1.2232,                 1.1162,              0.0073864,              0.0073864,              0.0073864
                    135,                 1.0358,                 1.1372,                 1.1417,                 1.3669,                 1.5338,                 1.1437,                0.70064,                 0.5735,                 0.6379,                0.47322,                0.95616,                0.94441,                  1.111,                 1.1403,                 1.2139,                 1.1144,              0.0073666,              0.0073666,              0.0073666
                    136,                 1.0351,                 1.1353,                 1.1402,                  1.367,                 1.5312,                 1.1417,                0.70064,                 0.5735,                 0.6379,                0.47322,                0.95616,                0.94441,                  1.111,                 1.1403,                 1.2139,                 1.1144,              0.0073468,              0.0073468,              0.0073468
                    137,                 1.0353,                 1.1361,                 1.1392,                 1.3657,                 1.5296,                 1.1401,                0.70064,                 0.5735,                 0.6379,                0.47322,                0.95616,                0.94441,                  1.111,                 1.1403,                 1.2139,                 1.1144,               0.007327,               0.007327,               0.007327
                    138,                 1.0367,                 1.1298,                 1.1397,                 1.3708,                 1.5302,                 1.1407,                0.70064,                 0.5735,                 0.6379,                0.47322,                0.95616,                0.94441,                  1.111,                 1.1403,                 1.2139,                 1.1144,              0.0073072,              0.0073072,              0.0073072
                    139,                 1.0304,                 1.1321,                 1.1373,                 1.3631,                 1.5271,                 1.1395,                0.70064,                 0.5735,                 0.6379,                0.47322,                0.95616,                0.94441,                  1.111,                 1.1403,                 1.2139,                 1.1144,              0.0072874,              0.0072874,              0.0072874
                    140,                 1.0347,                 1.1325,                 1.1391,                 1.3691,                 1.5291,                 1.1417,                 0.7053,                0.57524,                0.63912,                0.47473,                0.95414,                0.93877,                 1.1087,                 1.1368,                 1.2094,                 1.1117,              0.0072676,              0.0072676,              0.0072676
                    141,                 1.0338,                 1.1351,                  1.139,                 1.3648,                 1.5326,                  1.141,                 0.7053,                0.57524,                0.63912,                0.47473,                0.95414,                0.93877,                 1.1087,                 1.1368,                 1.2094,                 1.1117,              0.0072478,              0.0072478,              0.0072478
                    142,                 1.0398,                 1.1334,                 1.1403,                 1.3762,                 1.5306,                 1.1409,                 0.7053,                0.57524,                0.63912,                0.47473,                0.95414,                0.93877,                 1.1087,                 1.1368,                 1.2094,                 1.1117,               0.007228,               0.007228,               0.007228
                    143,                 1.0312,                 1.1264,                 1.1372,                 1.3638,                 1.5222,                 1.1381,                 0.7053,                0.57524,                0.63912,                0.47473,                0.95414,                0.93877,                 1.1087,                 1.1368,                 1.2094,                 1.1117,              0.0072082,              0.0072082,              0.0072082
                    144,                 1.0323,                 1.1245,                 1.1358,                 1.3641,                 1.5163,                 1.1377,                 0.7053,                0.57524,                0.63912,                0.47473,                0.95414,                0.93877,                 1.1087,                 1.1368,                 1.2094,                 1.1117,              0.0071884,              0.0071884,              0.0071884
                    145,                 1.0334,                 1.1294,                 1.1342,                 1.3713,                 1.5264,                 1.1369,                0.70366,                0.57915,                0.64088,                0.47637,                0.95221,                 0.9333,                 1.1064,                 1.1351,                 1.2025,                 1.1095,              0.0071686,              0.0071686,              0.0071686
                    146,                 1.0301,                 1.1225,                 1.1354,                 1.3623,                 1.5138,                 1.1366,                0.70366,                0.57915,                0.64088,                0.47637,                0.95221,                 0.9333,                 1.1064,                 1.1351,                 1.2025,                 1.1095,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.0309,                 1.1236,                 1.1353,                 1.3638,                 1.5183,                 1.1369,                0.70366,                0.57915,                0.64088,                0.47637,                0.95221,                 0.9333,                 1.1064,                 1.1351,                 1.2025,                 1.1095,               0.007129,               0.007129,               0.007129
                    148,                 1.0314,                 1.1255,                 1.1361,                 1.3652,                 1.5184,                 1.1376,                0.70366,                0.57915,                0.64088,                0.47637,                0.95221,                 0.9333,                 1.1064,                 1.1351,                 1.2025,                 1.1095,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.0272,                  1.123,                 1.1338,                 1.3621,                  1.518,                 1.1359,                0.70366,                0.57915,                0.64088,                0.47637,                0.95221,                 0.9333,                 1.1064,                 1.1351,                 1.2025,                 1.1095,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.0322,                 1.1239,                 1.1365,                 1.3649,                 1.5186,                 1.1395,                0.70452,                0.58005,                0.64242,                0.47799,                0.95018,                0.92766,                 1.1041,                 1.1327,                 1.1972,                 1.1074,              0.0070696,              0.0070696,              0.0070696
                    151,                 1.0259,                 1.1152,                  1.132,                 1.3557,                 1.5042,                 1.1349,                0.70452,                0.58005,                0.64242,                0.47799,                0.95018,                0.92766,                 1.1041,                 1.1327,                 1.1972,                 1.1074,              0.0070498,              0.0070498,              0.0070498
                    152,                 1.0312,                 1.1219,                 1.1359,                 1.3656,                 1.5198,                 1.1381,                0.70452,                0.58005,                0.64242,                0.47799,                0.95018,                0.92766,                 1.1041,                 1.1327,                 1.1972,                 1.1074,                0.00703,                0.00703,                0.00703
                    153,                 1.0261,                 1.1146,                 1.1317,                  1.359,                   1.51,                 1.1335,                0.70452,                0.58005,                0.64242,                0.47799,                0.95018,                0.92766,                 1.1041,                 1.1327,                 1.1972,                 1.1074,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.0294,                 1.1192,                 1.1365,                 1.3611,                 1.5099,                 1.1381,                0.70452,                0.58005,                0.64242,                0.47799,                0.95018,                0.92766,                 1.1041,                 1.1327,                 1.1972,                 1.1074,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.0252,                 1.1185,                 1.1336,                 1.3581,                 1.5131,                 1.1354,                0.70433,                0.58283,                0.64503,                0.47994,                0.94797,                 0.9231,                 1.1021,                 1.1305,                 1.1926,                 1.1051,              0.0069706,              0.0069706,              0.0069706
                    156,                 1.0285,                 1.1174,                 1.1347,                 1.3586,                 1.5116,                 1.1374,                0.70433,                0.58283,                0.64503,                0.47994,                0.94797,                 0.9231,                 1.1021,                 1.1305,                 1.1926,                 1.1051,              0.0069508,              0.0069508,              0.0069508
                    157,                 1.0269,                 1.1149,                 1.1324,                 1.3624,                 1.5105,                 1.1361,                0.70433,                0.58283,                0.64503,                0.47994,                0.94797,                 0.9231,                 1.1021,                 1.1305,                 1.1926,                 1.1051,               0.006931,               0.006931,               0.006931
                    158,                 1.0254,                 1.1162,                 1.1313,                 1.3613,                 1.5108,                 1.1353,                0.70433,                0.58283,                0.64503,                0.47994,                0.94797,                 0.9231,                 1.1021,                 1.1305,                 1.1926,                 1.1051,              0.0069112,              0.0069112,              0.0069112
                    159,                 1.0234,                 1.1079,                  1.132,                 1.3552,                 1.4985,                 1.1348,                0.70433,                0.58283,                0.64503,                0.47994,                0.94797,                 0.9231,                 1.1021,                 1.1305,                 1.1926,                 1.1051,              0.0068914,              0.0068914,              0.0068914
                    160,                  1.022,                 1.1085,                 1.1305,                 1.3548,                 1.4985,                 1.1334,                0.70636,                0.58353,                0.64623,                 0.4813,                0.94671,                0.91897,                 1.1003,                 1.1286,                 1.1882,                 1.1039,              0.0068716,              0.0068716,              0.0068716
                    161,                 1.0166,                 1.1134,                 1.1298,                 1.3443,                 1.5057,                 1.1331,                0.70636,                0.58353,                0.64623,                 0.4813,                0.94671,                0.91897,                 1.1003,                 1.1286,                 1.1882,                 1.1039,              0.0068518,              0.0068518,              0.0068518
                    162,                 1.0222,                  1.107,                 1.1299,                 1.3536,                 1.4966,                 1.1326,                0.70636,                0.58353,                0.64623,                 0.4813,                0.94671,                0.91897,                 1.1003,                 1.1286,                 1.1882,                 1.1039,               0.006832,               0.006832,               0.006832
                    163,                 1.0277,                 1.1123,                 1.1324,                 1.3602,                 1.5074,                  1.134,                0.70636,                0.58353,                0.64623,                 0.4813,                0.94671,                0.91897,                 1.1003,                 1.1286,                 1.1882,                 1.1039,              0.0068122,              0.0068122,              0.0068122
                    164,                 1.0203,                 1.1074,                 1.1289,                 1.3515,                 1.5002,                 1.1311,                0.70636,                0.58353,                0.64623,                 0.4813,                0.94671,                0.91897,                 1.1003,                 1.1286,                 1.1882,                 1.1039,              0.0067924,              0.0067924,              0.0067924
                    165,                 1.0262,                 1.1108,                 1.1297,                 1.3611,                 1.5068,                 1.1323,                0.70973,                0.58138,                0.64751,                0.48282,                0.94581,                0.91551,                  1.099,                 1.1268,                 1.1854,                 1.1023,              0.0067726,              0.0067726,              0.0067726
                    166,                 1.0222,                 1.1069,                 1.1314,                 1.3537,                  1.501,                 1.1338,                0.70973,                0.58138,                0.64751,                0.48282,                0.94581,                0.91551,                  1.099,                 1.1268,                 1.1854,                 1.1023,              0.0067528,              0.0067528,              0.0067528
                    167,                 1.0172,                  1.102,                 1.1258,                 1.3474,                 1.4904,                 1.1283,                0.70973,                0.58138,                0.64751,                0.48282,                0.94581,                0.91551,                  1.099,                 1.1268,                 1.1854,                 1.1023,               0.006733,               0.006733,               0.006733
                    168,                 1.0231,                 1.1067,                 1.1288,                 1.3555,                  1.499,                  1.131,                0.70973,                0.58138,                0.64751,                0.48282,                0.94581,                0.91551,                  1.099,                 1.1268,                 1.1854,                 1.1023,              0.0067132,              0.0067132,              0.0067132
                    169,                 1.0204,                  1.103,                 1.1284,                 1.3506,                 1.4967,                 1.1307,                0.70973,                0.58138,                0.64751,                0.48282,                0.94581,                0.91551,                  1.099,                 1.1268,                 1.1854,                 1.1023,              0.0066934,              0.0066934,              0.0066934
                    170,                 1.0176,                 1.1007,                 1.1266,                 1.3503,                 1.4938,                 1.1298,                0.71456,                0.58023,                 0.6485,                0.48346,                0.94459,                0.91226,                 1.0974,                 1.1266,                 1.1805,                 1.1015,              0.0066736,              0.0066736,              0.0066736
                    171,                 1.0194,                 1.0992,                 1.1258,                 1.3536,                 1.4927,                 1.1289,                0.71456,                0.58023,                 0.6485,                0.48346,                0.94459,                0.91226,                 1.0974,                 1.1266,                 1.1805,                 1.1015,              0.0066538,              0.0066538,              0.0066538
                    172,                 1.0221,                 1.1014,                 1.1311,                 1.3549,                 1.4934,                 1.1332,                0.71456,                0.58023,                 0.6485,                0.48346,                0.94459,                0.91226,                 1.0974,                 1.1266,                 1.1805,                 1.1015,               0.006634,               0.006634,               0.006634
                    173,                 1.0218,                 1.0986,                 1.1281,                 1.3554,                 1.4906,                 1.1298,                0.71456,                0.58023,                 0.6485,                0.48346,                0.94459,                0.91226,                 1.0974,                 1.1266,                 1.1805,                 1.1015,              0.0066142,              0.0066142,              0.0066142
                    174,                 1.0185,                 1.0963,                 1.1283,                 1.3516,                 1.4876,                 1.1306,                0.71456,                0.58023,                 0.6485,                0.48346,                0.94459,                0.91226,                 1.0974,                 1.1266,                 1.1805,                 1.1015,              0.0065944,              0.0065944,              0.0065944
                    175,                 1.0186,                 1.1019,                 1.1275,                 1.3494,                 1.4922,                 1.1293,                  0.719,                0.58081,                0.64928,                0.48431,                0.94385,                0.90881,                 1.0963,                 1.1246,                  1.176,                 1.0997,              0.0065746,              0.0065746,              0.0065746
                    176,                 1.0206,                 1.0989,                 1.1255,                 1.3533,                 1.4907,                 1.1276,                  0.719,                0.58081,                0.64928,                0.48431,                0.94385,                0.90881,                 1.0963,                 1.1246,                  1.176,                 1.0997,              0.0065548,              0.0065548,              0.0065548
                    177,                 1.0201,                 1.0952,                 1.1266,                 1.3508,                 1.4835,                 1.1292,                  0.719,                0.58081,                0.64928,                0.48431,                0.94385,                0.90881,                 1.0963,                 1.1246,                  1.176,                 1.0997,               0.006535,               0.006535,               0.006535
                    178,                 1.0192,                 1.0973,                 1.1274,                 1.3525,                 1.4882,                 1.1296,                  0.719,                0.58081,                0.64928,                0.48431,                0.94385,                0.90881,                 1.0963,                 1.1246,                  1.176,                 1.0997,              0.0065152,              0.0065152,              0.0065152
                    179,                 1.0199,                 1.0941,                 1.1277,                 1.3547,                 1.4863,                 1.1301,                  0.719,                0.58081,                0.64928,                0.48431,                0.94385,                0.90881,                 1.0963,                 1.1246,                  1.176,                 1.0997,              0.0064954,              0.0064954,              0.0064954
                    180,                 1.0187,                 1.0932,                 1.1283,                 1.3513,                 1.4855,                 1.1299,                 0.7226,                0.58115,                0.65131,                 0.4855,                0.94241,                0.90618,                 1.0952,                 1.1229,                 1.1728,                 1.0982,              0.0064756,              0.0064756,              0.0064756
                    181,                 1.0212,                 1.0999,                  1.127,                 1.3562,                 1.4941,                 1.1293,                 0.7226,                0.58115,                0.65131,                 0.4855,                0.94241,                0.90618,                 1.0952,                 1.1229,                 1.1728,                 1.0982,              0.0064558,              0.0064558,              0.0064558
                    182,                 1.0179,                 1.0942,                 1.1277,                 1.3508,                 1.4841,                  1.129,                 0.7226,                0.58115,                0.65131,                 0.4855,                0.94241,                0.90618,                 1.0952,                 1.1229,                 1.1728,                 1.0982,               0.006436,               0.006436,               0.006436
                    183,                  1.016,                 1.0907,                 1.1252,                 1.3517,                 1.4798,                 1.1285,                 0.7226,                0.58115,                0.65131,                 0.4855,                0.94241,                0.90618,                 1.0952,                 1.1229,                 1.1728,                 1.0982,              0.0064162,              0.0064162,              0.0064162
                    184,                 1.0189,                 1.0961,                  1.126,                 1.3503,                 1.4872,                 1.1277,                 0.7226,                0.58115,                0.65131,                 0.4855,                0.94241,                0.90618,                 1.0952,                 1.1229,                 1.1728,                 1.0982,              0.0063964,              0.0063964,              0.0063964
                    185,                 1.0192,                 1.0929,                 1.1268,                 1.3495,                 1.4822,                  1.129,                0.71768,                0.58405,                0.65231,                0.48598,                0.94138,                0.90378,                 1.0938,                 1.1216,                 1.1691,                 1.0972,              0.0063766,              0.0063766,              0.0063766
                    186,                 1.0125,                 1.0865,                 1.1233,                 1.3431,                 1.4729,                 1.1267,                0.71768,                0.58405,                0.65231,                0.48598,                0.94138,                0.90378,                 1.0938,                 1.1216,                 1.1691,                 1.0972,              0.0063568,              0.0063568,              0.0063568
                    187,                 1.0168,                 1.0892,                 1.1233,                 1.3537,                 1.4821,                 1.1265,                0.71768,                0.58405,                0.65231,                0.48598,                0.94138,                0.90378,                 1.0938,                 1.1216,                 1.1691,                 1.0972,               0.006337,               0.006337,               0.006337
                    188,                 1.0189,                 1.0919,                 1.1273,                 1.3496,                 1.4835,                 1.1297,                0.71768,                0.58405,                0.65231,                0.48598,                0.94138,                0.90378,                 1.0938,                 1.1216,                 1.1691,                 1.0972,              0.0063172,              0.0063172,              0.0063172
                    189,                 1.0128,                  1.086,                 1.1221,                  1.346,                 1.4743,                 1.1258,                0.71768,                0.58405,                0.65231,                0.48598,                0.94138,                0.90378,                 1.0938,                 1.1216,                 1.1691,                 1.0972,              0.0062974,              0.0062974,              0.0062974
                    190,                 1.0099,                 1.0804,                 1.1199,                 1.3407,                 1.4688,                 1.1224,                0.71635,                0.58291,                0.65311,                0.48697,                0.93999,                0.90209,                 1.0923,                 1.1199,                 1.1662,                 1.0958,              0.0062776,              0.0062776,              0.0062776
                    191,                 1.0177,                 1.0845,                 1.1246,                 1.3497,                 1.4762,                 1.1284,                0.71635,                0.58291,                0.65311,                0.48697,                0.93999,                0.90209,                 1.0923,                 1.1199,                 1.1662,                 1.0958,              0.0062578,              0.0062578,              0.0062578
                    192,                 1.0169,                 1.0834,                 1.1233,                 1.3495,                 1.4728,                  1.126,                0.71635,                0.58291,                0.65311,                0.48697,                0.93999,                0.90209,                 1.0923,                 1.1199,                 1.1662,                 1.0958,               0.006238,               0.006238,               0.006238
                    193,                  1.012,                 1.0842,                 1.1227,                 1.3447,                 1.4749,                 1.1256,                0.71635,                0.58291,                0.65311,                0.48697,                0.93999,                0.90209,                 1.0923,                 1.1199,                 1.1662,                 1.0958,              0.0062182,              0.0062182,              0.0062182
                    194,                  1.011,                 1.0831,                   1.12,                 1.3442,                 1.4708,                 1.1237,                0.71635,                0.58291,                0.65311,                0.48697,                0.93999,                0.90209,                 1.0923,                 1.1199,                 1.1662,                 1.0958,              0.0061984,              0.0061984,              0.0061984
                    195,                 1.0098,                 1.0779,                 1.1195,                 1.3397,                 1.4672,                 1.1236,                0.71375,                0.58666,                0.65481,                0.48849,                0.93911,                0.89928,                 1.0912,                 1.1186,                 1.1647,                 1.0944,              0.0061786,              0.0061786,              0.0061786
                    196,                  1.012,                 1.0829,                 1.1207,                 1.3435,                 1.4693,                 1.1237,                0.71375,                0.58666,                0.65481,                0.48849,                0.93911,                0.89928,                 1.0912,                 1.1186,                 1.1647,                 1.0944,              0.0061588,              0.0061588,              0.0061588
                    197,                 1.0135,                 1.0841,                 1.1226,                 1.3446,                 1.4732,                 1.1261,                0.71375,                0.58666,                0.65481,                0.48849,                0.93911,                0.89928,                 1.0912,                 1.1186,                 1.1647,                 1.0944,               0.006139,               0.006139,               0.006139
                    198,                 1.0111,                 1.0788,                 1.1222,                 1.3402,                 1.4662,                  1.126,                0.71375,                0.58666,                0.65481,                0.48849,                0.93911,                0.89928,                 1.0912,                 1.1186,                 1.1647,                 1.0944,              0.0061192,              0.0061192,              0.0061192
                    199,                  1.013,                 1.0759,                 1.1208,                  1.344,                 1.4631,                 1.1246,                0.71375,                0.58666,                0.65481,                0.48849,                0.93911,                0.89928,                 1.0912,                 1.1186,                 1.1647,                 1.0944,              0.0060994,              0.0060994,              0.0060994
                    200,                  1.012,                 1.0803,                 1.1207,                 1.3457,                 1.4702,                 1.1242,                 0.7194,                0.58719,                0.65562,                0.48899,                0.93779,                0.89709,                 1.0902,                 1.1167,                 1.1618,                 1.0931,              0.0060796,              0.0060796,              0.0060796
                    201,                 1.0092,                 1.0761,                 1.1189,                 1.3425,                 1.4656,                 1.1228,                 0.7194,                0.58719,                0.65562,                0.48899,                0.93779,                0.89709,                 1.0902,                 1.1167,                 1.1618,                 1.0931,              0.0060598,              0.0060598,              0.0060598
                    202,                 1.0046,                 1.0738,                 1.1204,                 1.3326,                 1.4563,                 1.1232,                 0.7194,                0.58719,                0.65562,                0.48899,                0.93779,                0.89709,                 1.0902,                 1.1167,                 1.1618,                 1.0931,                0.00604,                0.00604,                0.00604
                    203,                 1.0069,                 1.0707,                 1.1205,                 1.3391,                 1.4576,                 1.1234,                 0.7194,                0.58719,                0.65562,                0.48899,                0.93779,                0.89709,                 1.0902,                 1.1167,                 1.1618,                 1.0931,              0.0060202,              0.0060202,              0.0060202
                    204,                 1.0089,                 1.0762,                 1.1197,                 1.3381,                 1.4615,                 1.1229,                 0.7194,                0.58719,                0.65562,                0.48899,                0.93779,                0.89709,                 1.0902,                 1.1167,                 1.1618,                 1.0931,              0.0060004,              0.0060004,              0.0060004
                    205,                 1.0048,                  1.072,                 1.1202,                 1.3337,                 1.4566,                 1.1231,                0.72514,                0.58417,                0.65667,                0.48999,                0.93684,                0.89485,                 1.0897,                 1.1159,                 1.1586,                 1.0927,              0.0059806,              0.0059806,              0.0059806
                    206,                 1.0071,                 1.0713,                 1.1177,                 1.3384,                 1.4558,                 1.1212,                0.72514,                0.58417,                0.65667,                0.48999,                0.93684,                0.89485,                 1.0897,                 1.1159,                 1.1586,                 1.0927,              0.0059608,              0.0059608,              0.0059608
                    207,                 1.0083,                 1.0722,                 1.1196,                 1.3407,                 1.4632,                 1.1241,                0.72514,                0.58417,                0.65667,                0.48999,                0.93684,                0.89485,                 1.0897,                 1.1159,                 1.1586,                 1.0927,               0.005941,               0.005941,               0.005941
                    208,                 1.0115,                 1.0723,                 1.1197,                 1.3441,                 1.4622,                 1.1229,                0.72514,                0.58417,                0.65667,                0.48999,                0.93684,                0.89485,                 1.0897,                 1.1159,                 1.1586,                 1.0927,              0.0059212,              0.0059212,              0.0059212
