                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.6122,                 5.2146,                 3.6433,                 3.4031,                 6.5373,                   3.42,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.070032,              0.0033297,              0.0033297
                      2,                 2.2155,                 3.9252,                  2.244,                 2.1984,                 4.5107,                 1.8963,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,               0.040019,              0.0066499,              0.0066499
                      3,                 1.8463,                 3.2705,                 1.8698,                 1.9618,                 3.7944,                 1.6439,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0099928,              0.0099568,              0.0099568
                      4,                 1.6506,                 2.7891,                 1.6877,                 1.8448,                 3.2583,                 1.5362,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,                      0,              0.0099406,              0.0099406,              0.0099406
                      5,                 1.5385,                 2.4454,                 1.5822,                 1.7882,                 2.8882,                 1.4726,                0.32498,                0.22709,                0.19276,                0.12162,                 1.4171,                 2.1125,                 1.5609,                 1.5575,                 2.4933,                 1.4826,              0.0099406,              0.0099406,              0.0099406
                      6,                 1.4616,                 2.2534,                 1.5205,                 1.7287,                 2.6871,                  1.434,                0.32498,                0.22709,                0.19276,                0.12162,                 1.4171,                 2.1125,                 1.5609,                 1.5575,                 2.4933,                 1.4826,              0.0099208,              0.0099208,              0.0099208
                      7,                 1.4156,                 2.1127,                 1.4793,                 1.6959,                 2.5512,                 1.4062,                0.32498,                0.22709,                0.19276,                0.12162,                 1.4171,                 2.1125,                 1.5609,                 1.5575,                 2.4933,                 1.4826,               0.009901,               0.009901,               0.009901
                      8,                 1.3697,                 2.0011,                 1.4428,                 1.6605,                 2.4335,                 1.3822,                0.32498,                0.22709,                0.19276,                0.12162,                 1.4171,                 2.1125,                 1.5609,                 1.5575,                 2.4933,                 1.4826,              0.0098812,              0.0098812,              0.0098812
                      9,                 1.3399,                 1.9236,                  1.417,                 1.6399,                 2.3582,                 1.3637,                0.32498,                0.22709,                0.19276,                0.12162,                 1.4171,                 2.1125,                 1.5609,                 1.5575,                 2.4933,                 1.4826,              0.0098614,              0.0098614,              0.0098614
                     10,                 1.3223,                 1.8543,                 1.3968,                 1.6315,                 2.2921,                 1.3481,                 0.4743,                 0.3669,                0.37656,                0.25582,                 1.2076,                 1.5397,                  1.367,                 1.3939,                 1.8913,                 1.3418,              0.0098416,              0.0098416,              0.0098416
                     11,                 1.3035,                 1.8048,                 1.3808,                 1.6179,                 2.2457,                 1.3371,                 0.4743,                 0.3669,                0.37656,                0.25582,                 1.2076,                 1.5397,                  1.367,                 1.3939,                 1.8913,                 1.3418,              0.0098218,              0.0098218,              0.0098218
                     12,                 1.2827,                 1.7583,                 1.3644,                 1.6027,                 2.1992,                 1.3254,                 0.4743,                 0.3669,                0.37656,                0.25582,                 1.2076,                 1.5397,                  1.367,                 1.3939,                 1.8913,                 1.3418,               0.009802,               0.009802,               0.009802
                     13,                 1.2702,                 1.7182,                 1.3524,                 1.5931,                 2.1545,                 1.3152,                 0.4743,                 0.3669,                0.37656,                0.25582,                 1.2076,                 1.5397,                  1.367,                 1.3939,                 1.8913,                 1.3418,              0.0097822,              0.0097822,              0.0097822
                     14,                 1.2512,                 1.6739,                 1.3381,                  1.577,                 2.1108,                 1.3053,                 0.4743,                 0.3669,                0.37656,                0.25582,                 1.2076,                 1.5397,                  1.367,                 1.3939,                 1.8913,                 1.3418,              0.0097624,              0.0097624,              0.0097624
                     15,                 1.2409,                 1.6537,                 1.3294,                   1.57,                 2.0897,                 1.2989,                0.54442,                0.43538,                0.45874,                0.31884,                 1.1253,                 1.3354,                   1.29,                 1.3216,                 1.6705,                 1.2774,              0.0097426,              0.0097426,              0.0097426
                     16,                 1.2325,                 1.6248,                 1.3231,                 1.5596,                 2.0597,                 1.2942,                0.54442,                0.43538,                0.45874,                0.31884,                 1.1253,                 1.3354,                   1.29,                 1.3216,                 1.6705,                 1.2774,              0.0097228,              0.0097228,              0.0097228
                     17,                 1.2202,                 1.5998,                 1.3111,                 1.5471,                 2.0338,                 1.2844,                0.54442,                0.43538,                0.45874,                0.31884,                 1.1253,                 1.3354,                   1.29,                 1.3216,                 1.6705,                 1.2774,               0.009703,               0.009703,               0.009703
                     18,                 1.2166,                 1.5766,                 1.3059,                 1.5496,                 2.0088,                 1.2813,                0.54442,                0.43538,                0.45874,                0.31884,                 1.1253,                 1.3354,                   1.29,                 1.3216,                 1.6705,                 1.2774,              0.0096832,              0.0096832,              0.0096832
                     19,                 1.2043,                 1.5511,                 1.2966,                 1.5378,                 1.9815,                 1.2748,                0.54442,                0.43538,                0.45874,                0.31884,                 1.1253,                 1.3354,                   1.29,                 1.3216,                 1.6705,                 1.2774,              0.0096634,              0.0096634,              0.0096634
                     20,                 1.1938,                 1.5344,                 1.2871,                 1.5274,                 1.9629,                 1.2672,                0.57637,                0.47446,                0.50485,                0.35766,                 1.0798,                 1.2272,                 1.2452,                 1.2775,                 1.5522,                 1.2394,              0.0096436,              0.0096436,              0.0096436
                     21,                 1.1891,                 1.5258,                 1.2863,                 1.5201,                 1.9557,                 1.2661,                0.57637,                0.47446,                0.50485,                0.35766,                 1.0798,                 1.2272,                 1.2452,                 1.2775,                 1.5522,                 1.2394,              0.0096238,              0.0096238,              0.0096238
                     22,                 1.1808,                 1.5092,                 1.2785,                 1.5136,                 1.9354,                 1.2603,                0.57637,                0.47446,                0.50485,                0.35766,                 1.0798,                 1.2272,                 1.2452,                 1.2775,                 1.5522,                 1.2394,               0.009604,               0.009604,               0.009604
                     23,                 1.1777,                 1.4853,                 1.2736,                 1.5129,                 1.9157,                 1.2562,                0.57637,                0.47446,                0.50485,                0.35766,                 1.0798,                 1.2272,                 1.2452,                 1.2775,                 1.5522,                 1.2394,              0.0095842,              0.0095842,              0.0095842
                     24,                 1.1748,                  1.477,                 1.2692,                 1.5118,                  1.902,                 1.2504,                0.57637,                0.47446,                0.50485,                0.35766,                 1.0798,                 1.2272,                 1.2452,                 1.2775,                 1.5522,                 1.2394,              0.0095644,              0.0095644,              0.0095644
                     25,                  1.167,                 1.4624,                 1.2633,                 1.5052,                 1.8865,                 1.2472,                0.62104,                0.48084,                0.53216,                0.38123,                 1.0512,                 1.1622,                 1.2185,                 1.2498,                 1.4746,                 1.2175,              0.0095446,              0.0095446,              0.0095446
                     26,                 1.1595,                 1.4496,                 1.2603,                  1.496,                 1.8728,                 1.2455,                0.62104,                0.48084,                0.53216,                0.38123,                 1.0512,                 1.1622,                 1.2185,                 1.2498,                 1.4746,                 1.2175,              0.0095248,              0.0095248,              0.0095248
                     27,                 1.1637,                 1.4417,                 1.2576,                 1.5043,                 1.8667,                 1.2425,                0.62104,                0.48084,                0.53216,                0.38123,                 1.0512,                 1.1622,                 1.2185,                 1.2498,                 1.4746,                 1.2175,               0.009505,               0.009505,               0.009505
                     28,                 1.1561,                 1.4299,                 1.2534,                 1.4942,                 1.8504,                 1.2394,                0.62104,                0.48084,                0.53216,                0.38123,                 1.0512,                 1.1622,                 1.2185,                 1.2498,                 1.4746,                 1.2175,              0.0094852,              0.0094852,              0.0094852
                     29,                 1.1531,                 1.4211,                 1.2505,                 1.4885,                 1.8435,                 1.2374,                0.62104,                0.48084,                0.53216,                0.38123,                 1.0512,                 1.1622,                 1.2185,                 1.2498,                 1.4746,                 1.2175,              0.0094654,              0.0094654,              0.0094654
                     30,                 1.1502,                  1.416,                 1.2493,                 1.4872,                 1.8365,                  1.237,                0.62137,                0.50289,                0.54955,                 0.3965,                 1.0315,                 1.1206,                 1.1998,                 1.2287,                 1.4286,                 1.1991,              0.0094456,              0.0094456,              0.0094456
                     31,                 1.1457,                 1.4025,                 1.2452,                 1.4807,                  1.819,                 1.2321,                0.62137,                0.50289,                0.54955,                 0.3965,                 1.0315,                 1.1206,                 1.1998,                 1.2287,                 1.4286,                 1.1991,              0.0094258,              0.0094258,              0.0094258
                     32,                 1.1435,                 1.3994,                 1.2425,                 1.4784,                 1.8201,                 1.2309,                0.62137,                0.50289,                0.54955,                 0.3965,                 1.0315,                 1.1206,                 1.1998,                 1.2287,                 1.4286,                 1.1991,               0.009406,               0.009406,               0.009406
                     33,                 1.1396,                 1.3832,                 1.2392,                 1.4748,                 1.8029,                 1.2284,                0.62137,                0.50289,                0.54955,                 0.3965,                 1.0315,                 1.1206,                 1.1998,                 1.2287,                 1.4286,                 1.1991,              0.0093862,              0.0093862,              0.0093862
                     34,                 1.1331,                 1.3765,                 1.2327,                 1.4733,                 1.7938,                 1.2221,                0.62137,                0.50289,                0.54955,                 0.3965,                 1.0315,                 1.1206,                 1.1998,                 1.2287,                 1.4286,                 1.1991,              0.0093664,              0.0093664,              0.0093664
                     35,                  1.131,                 1.3735,                 1.2321,                 1.4662,                 1.7925,                 1.2211,                0.63123,                0.51577,                0.56223,                  0.407,                  1.022,                 1.0974,                 1.1894,                  1.217,                 1.3992,                 1.1891,              0.0093466,              0.0093466,              0.0093466
                     36,                 1.1299,                 1.3634,                 1.2298,                 1.4704,                  1.782,                 1.2194,                0.63123,                0.51577,                0.56223,                  0.407,                  1.022,                 1.0974,                 1.1894,                  1.217,                 1.3992,                 1.1891,              0.0093268,              0.0093268,              0.0093268
                     37,                 1.1261,                 1.3613,                 1.2299,                 1.4628,                 1.7751,                   1.22,                0.63123,                0.51577,                0.56223,                  0.407,                  1.022,                 1.0974,                 1.1894,                  1.217,                 1.3992,                 1.1891,               0.009307,               0.009307,               0.009307
                     38,                 1.1244,                 1.3502,                 1.2247,                 1.4606,                  1.766,                 1.2153,                0.63123,                0.51577,                0.56223,                  0.407,                  1.022,                 1.0974,                 1.1894,                  1.217,                 1.3992,                 1.1891,              0.0092872,              0.0092872,              0.0092872
                     39,                 1.1219,                 1.3458,                 1.2229,                 1.4572,                 1.7612,                 1.2145,                0.63123,                0.51577,                0.56223,                  0.407,                  1.022,                 1.0974,                 1.1894,                  1.217,                 1.3992,                 1.1891,              0.0092674,              0.0092674,              0.0092674
                     40,                 1.1207,                 1.3399,                 1.2184,                 1.4592,                 1.7539,                 1.2099,                0.64379,                0.51562,                0.56926,                0.41271,                 1.0156,                 1.0809,                 1.1826,                  1.209,                 1.3799,                 1.1817,              0.0092476,              0.0092476,              0.0092476
                     41,                 1.1206,                 1.3392,                 1.2204,                 1.4593,                 1.7547,                 1.2112,                0.64379,                0.51562,                0.56926,                0.41271,                 1.0156,                 1.0809,                 1.1826,                  1.209,                 1.3799,                 1.1817,              0.0092278,              0.0092278,              0.0092278
                     42,                 1.1167,                 1.3295,                  1.215,                 1.4552,                 1.7438,                 1.2068,                0.64379,                0.51562,                0.56926,                0.41271,                 1.0156,                 1.0809,                 1.1826,                  1.209,                 1.3799,                 1.1817,               0.009208,               0.009208,               0.009208
                     43,                 1.1118,                 1.3198,                 1.2119,                 1.4481,                 1.7307,                 1.2039,                0.64379,                0.51562,                0.56926,                0.41271,                 1.0156,                 1.0809,                 1.1826,                  1.209,                 1.3799,                 1.1817,              0.0091882,              0.0091882,              0.0091882
                     44,                 1.1039,                 1.3169,                 1.2092,                 1.4412,                 1.7279,                 1.2015,                0.64379,                0.51562,                0.56926,                0.41271,                 1.0156,                 1.0809,                 1.1826,                  1.209,                 1.3799,                 1.1817,              0.0091684,              0.0091684,              0.0091684
                     45,                  1.103,                 1.3099,                 1.2074,                 1.4396,                 1.7207,                 1.2006,                0.65462,                 0.5179,                0.57454,                0.41755,                   1.01,                 1.0687,                 1.1771,                 1.2023,                 1.3655,                 1.1763,              0.0091486,              0.0091486,              0.0091486
                     46,                  1.104,                 1.3062,                 1.2058,                 1.4421,                 1.7222,                 1.1996,                0.65462,                 0.5179,                0.57454,                0.41755,                   1.01,                 1.0687,                 1.1771,                 1.2023,                 1.3655,                 1.1763,              0.0091288,              0.0091288,              0.0091288
                     47,                 1.1028,                 1.3094,                 1.2087,                 1.4336,                 1.7188,                 1.2023,                0.65462,                 0.5179,                0.57454,                0.41755,                   1.01,                 1.0687,                 1.1771,                 1.2023,                 1.3655,                 1.1763,               0.009109,               0.009109,               0.009109
                     48,                    1.1,                 1.3044,                  1.203,                 1.4385,                 1.7138,                 1.1967,                0.65462,                 0.5179,                0.57454,                0.41755,                   1.01,                 1.0687,                 1.1771,                 1.2023,                 1.3655,                 1.1763,              0.0090892,              0.0090892,              0.0090892
                     49,                 1.1049,                 1.3023,                 1.2059,                 1.4422,                 1.7153,                 1.1989,                0.65462,                 0.5179,                0.57454,                0.41755,                   1.01,                 1.0687,                 1.1771,                 1.2023,                 1.3655,                 1.1763,              0.0090694,              0.0090694,              0.0090694
                     50,                 1.0961,                 1.2893,                  1.198,                 1.4341,                 1.6993,                  1.194,                0.65404,                0.52045,                 0.5788,                0.42062,                 1.0054,                 1.0595,                 1.1727,                 1.1986,                 1.3532,                 1.1727,              0.0090496,              0.0090496,              0.0090496
                     51,                 1.1024,                 1.2956,                 1.2031,                 1.4421,                 1.7111,                 1.1977,                0.65404,                0.52045,                 0.5788,                0.42062,                 1.0054,                 1.0595,                 1.1727,                 1.1986,                 1.3532,                 1.1727,              0.0090298,              0.0090298,              0.0090298
                     52,                 1.1004,                 1.2859,                 1.1988,                 1.4427,                 1.6972,                 1.1931,                0.65404,                0.52045,                 0.5788,                0.42062,                 1.0054,                 1.0595,                 1.1727,                 1.1986,                 1.3532,                 1.1727,                0.00901,                0.00901,                0.00901
                     53,                 1.0941,                 1.2789,                 1.1978,                 1.4301,                  1.687,                 1.1921,                0.65404,                0.52045,                 0.5788,                0.42062,                 1.0054,                 1.0595,                 1.1727,                 1.1986,                 1.3532,                 1.1727,              0.0089902,              0.0089902,              0.0089902
                     54,                 1.0977,                 1.2782,                 1.1954,                 1.4365,                 1.6852,                 1.1909,                0.65404,                0.52045,                 0.5788,                0.42062,                 1.0054,                 1.0595,                 1.1727,                 1.1986,                 1.3532,                 1.1727,              0.0089704,              0.0089704,              0.0089704
                     55,                 1.0909,                 1.2721,                 1.1929,                 1.4301,                 1.6802,                 1.1885,                0.66351,                 0.5228,                0.58361,                0.42471,                 1.0023,                 1.0526,                 1.1696,                 1.1942,                 1.3405,                 1.1695,              0.0089506,              0.0089506,              0.0089506
                     56,                 1.0886,                 1.2683,                  1.195,                 1.4242,                 1.6763,                 1.1914,                0.66351,                 0.5228,                0.58361,                0.42471,                 1.0023,                 1.0526,                 1.1696,                 1.1942,                 1.3405,                 1.1695,              0.0089308,              0.0089308,              0.0089308
                     57,                 1.0869,                 1.2642,                 1.1905,                 1.4235,                 1.6729,                 1.1865,                0.66351,                 0.5228,                0.58361,                0.42471,                 1.0023,                 1.0526,                 1.1696,                 1.1942,                 1.3405,                 1.1695,               0.008911,               0.008911,               0.008911
                     58,                 1.0869,                 1.2619,                 1.1898,                 1.4222,                 1.6697,                 1.1857,                0.66351,                 0.5228,                0.58361,                0.42471,                 1.0023,                 1.0526,                 1.1696,                 1.1942,                 1.3405,                 1.1695,              0.0088912,              0.0088912,              0.0088912
                     59,                 1.0822,                 1.2586,                 1.1869,                  1.421,                 1.6686,                 1.1836,                0.66351,                 0.5228,                0.58361,                0.42471,                 1.0023,                 1.0526,                 1.1696,                 1.1942,                 1.3405,                 1.1695,              0.0088714,              0.0088714,              0.0088714
                     60,                 1.0874,                 1.2543,                 1.1893,                 1.4247,                 1.6629,                 1.1837,                0.66129,                0.52706,                0.58825,                0.42853,                 0.9995,                 1.0463,                 1.1668,                 1.1897,                 1.3317,                 1.1652,              0.0088516,              0.0088516,              0.0088516
                     61,                 1.0798,                 1.2504,                 1.1854,                 1.4158,                 1.6574,                 1.1814,                0.66129,                0.52706,                0.58825,                0.42853,                 0.9995,                 1.0463,                 1.1668,                 1.1897,                 1.3317,                 1.1652,              0.0088318,              0.0088318,              0.0088318
                     62,                 1.0777,                 1.2444,                 1.1829,                 1.4144,                 1.6533,                 1.1798,                0.66129,                0.52706,                0.58825,                0.42853,                 0.9995,                 1.0463,                 1.1668,                 1.1897,                 1.3317,                 1.1652,               0.008812,               0.008812,               0.008812
                     63,                 1.0821,                 1.2489,                 1.1853,                 1.4171,                 1.6608,                 1.1814,                0.66129,                0.52706,                0.58825,                0.42853,                 0.9995,                 1.0463,                 1.1668,                 1.1897,                 1.3317,                 1.1652,              0.0087922,              0.0087922,              0.0087922
                     64,                 1.0821,                 1.2488,                  1.186,                 1.4224,                 1.6595,                 1.1825,                0.66129,                0.52706,                0.58825,                0.42853,                 0.9995,                 1.0463,                 1.1668,                 1.1897,                 1.3317,                 1.1652,              0.0087724,              0.0087724,              0.0087724
                     65,                 1.0804,                 1.2429,                  1.183,                 1.4167,                 1.6483,                 1.1798,                 0.6758,                0.52544,                0.59223,                 0.4325,                0.99574,                 1.0413,                 1.1631,                 1.1858,                 1.3228,                 1.1614,              0.0087526,              0.0087526,              0.0087526
                     66,                 1.0804,                 1.2409,                 1.1844,                 1.4181,                 1.6457,                 1.1806,                 0.6758,                0.52544,                0.59223,                 0.4325,                0.99574,                 1.0413,                 1.1631,                 1.1858,                 1.3228,                 1.1614,              0.0087328,              0.0087328,              0.0087328
                     67,                 1.0742,                 1.2349,                   1.18,                 1.4091,                 1.6376,                 1.1765,                 0.6758,                0.52544,                0.59223,                 0.4325,                0.99574,                 1.0413,                 1.1631,                 1.1858,                 1.3228,                 1.1614,               0.008713,               0.008713,               0.008713
                     68,                 1.0738,                 1.2379,                 1.1809,                 1.4093,                 1.6429,                 1.1783,                 0.6758,                0.52544,                0.59223,                 0.4325,                0.99574,                 1.0413,                 1.1631,                 1.1858,                 1.3228,                 1.1614,              0.0086932,              0.0086932,              0.0086932
                     69,                 1.0724,                 1.2354,                   1.18,                 1.4088,                 1.6397,                  1.177,                 0.6758,                0.52544,                0.59223,                 0.4325,                0.99574,                 1.0413,                 1.1631,                 1.1858,                 1.3228,                 1.1614,              0.0086734,              0.0086734,              0.0086734
                     70,                 1.0765,                 1.2392,                 1.1784,                 1.4137,                 1.6462,                 1.1762,                0.67704,                0.53119,                0.59526,                0.43551,                0.99308,                 1.0371,                 1.1599,                 1.1818,                 1.3141,                 1.1577,              0.0086536,              0.0086536,              0.0086536
                     71,                 1.0711,                 1.2257,                  1.177,                 1.4076,                 1.6331,                 1.1742,                0.67704,                0.53119,                0.59526,                0.43551,                0.99308,                 1.0371,                 1.1599,                 1.1818,                 1.3141,                 1.1577,              0.0086338,              0.0086338,              0.0086338
                     72,                 1.0708,                 1.2258,                  1.175,                 1.4099,                  1.631,                 1.1728,                0.67704,                0.53119,                0.59526,                0.43551,                0.99308,                 1.0371,                 1.1599,                 1.1818,                 1.3141,                 1.1577,               0.008614,               0.008614,               0.008614
                     73,                 1.0714,                 1.2308,                 1.1761,                 1.4088,                 1.6379,                 1.1734,                0.67704,                0.53119,                0.59526,                0.43551,                0.99308,                 1.0371,                 1.1599,                 1.1818,                 1.3141,                 1.1577,              0.0085942,              0.0085942,              0.0085942
                     74,                  1.069,                 1.2197,                 1.1762,                 1.4045,                  1.627,                 1.1737,                0.67704,                0.53119,                0.59526,                0.43551,                0.99308,                 1.0371,                 1.1599,                 1.1818,                 1.3141,                 1.1577,              0.0085744,              0.0085744,              0.0085744
                     75,                 1.0729,                 1.2134,                 1.1746,                 1.4132,                 1.6206,                 1.1725,                0.67602,                0.53534,                0.59826,                0.43798,                0.99009,                 1.0327,                 1.1566,                 1.1772,                 1.3084,                  1.154,              0.0085546,              0.0085546,              0.0085546
                     76,                  1.065,                 1.2143,                 1.1715,                 1.4014,                 1.6214,                 1.1701,                0.67602,                0.53534,                0.59826,                0.43798,                0.99009,                 1.0327,                 1.1566,                 1.1772,                 1.3084,                  1.154,              0.0085348,              0.0085348,              0.0085348
                     77,                 1.0698,                 1.2119,                  1.172,                  1.407,                 1.6189,                 1.1693,                0.67602,                0.53534,                0.59826,                0.43798,                0.99009,                 1.0327,                 1.1566,                 1.1772,                 1.3084,                  1.154,               0.008515,               0.008515,               0.008515
                     78,                 1.0663,                 1.2119,                 1.1728,                 1.4006,                 1.6171,                  1.172,                0.67602,                0.53534,                0.59826,                0.43798,                0.99009,                 1.0327,                 1.1566,                 1.1772,                 1.3084,                  1.154,              0.0084952,              0.0084952,              0.0084952
                     79,                 1.0622,                 1.2102,                 1.1713,                 1.3987,                 1.6112,                 1.1699,                0.67602,                0.53534,                0.59826,                0.43798,                0.99009,                 1.0327,                 1.1566,                 1.1772,                 1.3084,                  1.154,              0.0084754,              0.0084754,              0.0084754
                     80,                 1.0635,                 1.2085,                 1.1714,                 1.3971,                 1.6072,                 1.1698,                0.68018,                0.53801,                0.60216,                0.44163,                0.98681,                 1.0265,                 1.1533,                 1.1731,                 1.2999,                  1.151,              0.0084556,              0.0084556,              0.0084556
                     81,                 1.0649,                 1.2082,                 1.1703,                 1.3985,                 1.6117,                 1.1698,                0.68018,                0.53801,                0.60216,                0.44163,                0.98681,                 1.0265,                 1.1533,                 1.1731,                 1.2999,                  1.151,              0.0084358,              0.0084358,              0.0084358
                     82,                 1.0605,                 1.2058,                 1.1679,                 1.3972,                   1.61,                 1.1669,                0.68018,                0.53801,                0.60216,                0.44163,                0.98681,                 1.0265,                 1.1533,                 1.1731,                 1.2999,                  1.151,               0.008416,               0.008416,               0.008416
                     83,                 1.0633,                 1.2072,                  1.167,                 1.3981,                 1.6113,                 1.1652,                0.68018,                0.53801,                0.60216,                0.44163,                0.98681,                 1.0265,                 1.1533,                 1.1731,                 1.2999,                  1.151,              0.0083962,              0.0083962,              0.0083962
                     84,                 1.0614,                 1.2032,                 1.1683,                 1.3968,                  1.606,                 1.1664,                0.68018,                0.53801,                0.60216,                0.44163,                0.98681,                 1.0265,                 1.1533,                 1.1731,                 1.2999,                  1.151,              0.0083764,              0.0083764,              0.0083764
                     85,                  1.063,                 1.2031,                 1.1684,                 1.3978,                 1.6043,                 1.1665,                0.68682,                 0.5408,                0.60679,                0.44555,                0.98344,                 1.0189,                 1.1495,                 1.1697,                 1.2915,                 1.1478,              0.0083566,              0.0083566,              0.0083566
                     86,                   1.06,                 1.1943,                 1.1672,                 1.3958,                 1.5992,                 1.1659,                0.68682,                 0.5408,                0.60679,                0.44555,                0.98344,                 1.0189,                 1.1495,                 1.1697,                 1.2915,                 1.1478,              0.0083368,              0.0083368,              0.0083368
                     87,                 1.0621,                  1.194,                 1.1652,                 1.3996,                 1.5941,                 1.1649,                0.68682,                 0.5408,                0.60679,                0.44555,                0.98344,                 1.0189,                 1.1495,                 1.1697,                 1.2915,                 1.1478,               0.008317,               0.008317,               0.008317
                     88,                 1.0608,                 1.1939,                 1.1628,                 1.4005,                 1.5976,                 1.1626,                0.68682,                 0.5408,                0.60679,                0.44555,                0.98344,                 1.0189,                 1.1495,                 1.1697,                 1.2915,                 1.1478,              0.0082972,              0.0082972,              0.0082972
                     89,                 1.0558,                 1.1874,                 1.1605,                 1.3942,                 1.5925,                 1.1605,                0.68682,                 0.5408,                0.60679,                0.44555,                0.98344,                 1.0189,                 1.1495,                 1.1697,                 1.2915,                 1.1478,              0.0082774,              0.0082774,              0.0082774
                     90,                 1.0592,                 1.1899,                 1.1634,                 1.3966,                 1.5912,                 1.1634,                0.69061,                0.54418,                0.61046,                0.44888,                0.98012,                 1.0114,                 1.1458,                 1.1656,                 1.2832,                 1.1437,              0.0082576,              0.0082576,              0.0082576
                     91,                 1.0578,                 1.1849,                 1.1625,                 1.3934,                 1.5839,                 1.1624,                0.69061,                0.54418,                0.61046,                0.44888,                0.98012,                 1.0114,                 1.1458,                 1.1656,                 1.2832,                 1.1437,              0.0082378,              0.0082378,              0.0082378
                     92,                 1.0576,                  1.188,                 1.1626,                 1.3921,                 1.5887,                 1.1617,                0.69061,                0.54418,                0.61046,                0.44888,                0.98012,                 1.0114,                 1.1458,                 1.1656,                 1.2832,                 1.1437,               0.008218,               0.008218,               0.008218
                     93,                 1.0547,                 1.1849,                 1.1602,                 1.3898,                 1.5854,                 1.1601,                0.69061,                0.54418,                0.61046,                0.44888,                0.98012,                 1.0114,                 1.1458,                 1.1656,                 1.2832,                 1.1437,              0.0081982,              0.0081982,              0.0081982
