epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,201.66,2.93208,4.71874,3.37802,0.37275,0.04016,0.02239,0.01043,2.17772,3.34921,2.51772,0.00333153,0.00333153,0.00333153
2,401.293,1.83818,3.2645,2.05547,0.22329,0.15298,0.10614,0.06061,1.71876,2.5647,1.92498,0.00665167,0.00665167,0.00665167
3,601.552,1.5958,2.7156,1.76387,0.31694,0.21478,0.17898,0.10749,1.54044,2.2218,1.71461,0.0099586,0.0099586,0.0099586
4,801.034,1.47437,2.35622,1.61636,0.38673,0.28241,0.26455,0.16834,1.40549,1.89796,1.5649,0.0099406,0.0099406,0.0099406
5,999.86,1.39315,2.12616,1.52999,0.4732,0.31313,0.32094,0.21095,1.33241,1.72956,1.48139,0.0099208,0.0099208,0.0099208
6,1200.64,1.34447,2.00618,1.47863,0.47656,0.34007,0.35297,0.23445,1.28713,1.63136,1.43605,0.009901,0.009901,0.009901
7,1400.13,1.31362,1.91665,1.44192,0.50505,0.3676,0.38183,0.25614,1.25339,1.55792,1.40105,0.0098812,0.0098812,0.0098812
8,1598.92,1.2941,1.85174,1.41651,0.53002,0.3762,0.39709,0.26833,1.23169,1.51298,1.37731,0.0098614,0.0098614,0.0098614
9,1798.45,1.27238,1.80561,1.3946,0.54722,0.37973,0.408,0.27736,1.21601,1.48249,1.36032,0.0098416,0.0098416,0.0098416
10,1996.9,1.2617,1.75974,1.37775,0.54873,0.38772,0.41598,0.28358,1.20649,1.46111,1.34898,0.0098218,0.0098218,0.0098218
11,2195.72,1.24415,1.73451,1.35984,0.54452,0.39659,0.42195,0.28802,1.19945,1.44594,1.34027,0.009802,0.009802,0.009802
12,2394.86,1.23766,1.7048,1.35144,0.54738,0.40033,0.42606,0.2911,1.19337,1.43397,1.33253,0.0097822,0.0097822,0.0097822
13,2594.02,1.23002,1.68291,1.34021,0.54228,0.40997,0.43085,0.29497,1.1879,1.42213,1.3254,0.0097624,0.0097624,0.0097624
14,2793.34,1.2195,1.65703,1.32894,0.55023,0.41252,0.43523,0.29909,1.18221,1.41121,1.31808,0.0097426,0.0097426,0.0097426
15,2993.09,1.21702,1.64684,1.32082,0.56126,0.41239,0.43981,0.30263,1.17695,1.39969,1.31046,0.0097228,0.0097228,0.0097228
16,3192.37,1.21133,1.62904,1.31292,0.5626,0.41847,0.4439,0.30614,1.17179,1.38923,1.3032,0.009703,0.009703,0.009703
17,3391.94,1.20706,1.61216,1.30515,0.56567,0.42084,0.4476,0.31008,1.16711,1.37839,1.29616,0.0096832,0.0096832,0.0096832
18,3590.26,1.19711,1.60335,1.29927,0.56551,0.42639,0.45209,0.31378,1.16276,1.3686,1.28932,0.0096634,0.0096634,0.0096634
19,3788.79,1.19576,1.59122,1.29352,0.56543,0.42925,0.45536,0.31696,1.15911,1.35823,1.28317,0.0096436,0.0096436,0.0096436
20,3987.72,1.18918,1.58227,1.28773,0.56775,0.43121,0.45964,0.32036,1.15446,1.34868,1.27681,0.0096238,0.0096238,0.0096238
21,4186.67,1.18886,1.57153,1.28266,0.57182,0.43368,0.46311,0.32306,1.14988,1.33891,1.27023,0.009604,0.009604,0.009604
22,4385.36,1.18432,1.56036,1.27951,0.58249,0.43468,0.46683,0.32609,1.14515,1.32839,1.26392,0.0095842,0.0095842,0.0095842
23,4584.71,1.18143,1.54931,1.27393,0.58484,0.43584,0.47065,0.32907,1.14078,1.31862,1.25764,0.0095644,0.0095644,0.0095644
24,4783.91,1.17803,1.5419,1.27303,0.58602,0.43922,0.47415,0.33209,1.13672,1.30867,1.25204,0.0095446,0.0095446,0.0095446
25,4982.5,1.1746,1.53606,1.26668,0.58532,0.44096,0.47772,0.33522,1.13305,1.30001,1.24708,0.0095248,0.0095248,0.0095248
26,5181.38,1.17302,1.53024,1.2634,0.58607,0.44593,0.48143,0.33814,1.12897,1.2906,1.24156,0.009505,0.009505,0.009505
27,5380.26,1.17079,1.52625,1.26129,0.59131,0.44842,0.48469,0.34155,1.12534,1.28194,1.23642,0.0094852,0.0094852,0.0094852
28,5579.35,1.1709,1.51765,1.25871,0.59402,0.45118,0.48801,0.34445,1.12197,1.27414,1.23174,0.0094654,0.0094654,0.0094654
29,5778.11,1.16558,1.5122,1.25456,0.60042,0.44912,0.4906,0.34692,1.11847,1.26676,1.22719,0.0094456,0.0094456,0.0094456
30,5976.54,1.16264,1.50782,1.25299,0.60722,0.44977,0.4934,0.34926,1.1154,1.25873,1.22302,0.0094258,0.0094258,0.0094258
31,6175.43,1.16591,1.50395,1.25187,0.60995,0.45103,0.49603,0.35152,1.11305,1.25149,1.21943,0.009406,0.009406,0.009406
32,6373.87,1.15954,1.49509,1.24717,0.60583,0.45837,0.49925,0.35429,1.11082,1.24515,1.21608,0.0093862,0.0093862,0.0093862
33,6572.5,1.15709,1.48744,1.245,0.60909,0.45981,0.50181,0.35636,1.10792,1.23863,1.21273,0.0093664,0.0093664,0.0093664
34,6770.79,1.15693,1.48886,1.24424,0.60294,0.46582,0.50396,0.35832,1.10525,1.23234,1.20968,0.0093466,0.0093466,0.0093466
35,6969.55,1.15603,1.48141,1.24175,0.6081,0.46509,0.50569,0.3596,1.10286,1.22686,1.20626,0.0093268,0.0093268,0.0093268
36,7167.33,1.15639,1.48443,1.24067,0.61386,0.46563,0.50834,0.36146,1.10048,1.22236,1.20289,0.009307,0.009307,0.009307
37,7366.1,1.15452,1.4761,1.23862,0.60911,0.46918,0.51071,0.36318,1.09872,1.21854,1.20068,0.0092872,0.0092872,0.0092872
38,7564.91,1.15087,1.46965,1.23633,0.60896,0.47156,0.51228,0.36447,1.09616,1.21382,1.19798,0.0092674,0.0092674,0.0092674
