epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,916.609,2.66078,4.44159,3.06873,0.33621,0.06423,0.03991,0.01991,1.992,3.51096,2.24877,0.00333243,0.00333243,0.00333243
2,1883.97,1.77992,3.0981,1.9748,0.23675,0.17754,0.13433,0.07831,1.64642,2.64858,1.82447,0.00659977,0.00659977,0.00659977
3,2837.63,1.6148,2.64698,1.77841,0.3331,0.23378,0.20559,0.12554,1.49888,2.23371,1.66184,0.00980112,0.00980112,0.00980112
4,3791.86,1.52204,2.36115,1.66702,0.41188,0.29809,0.28546,0.18158,1.39088,1.92147,1.54821,0.009703,0.009703,0.009703
5,4742.42,1.44302,2.14307,1.58551,0.46257,0.33088,0.32767,0.21326,1.32766,1.77177,1.48053,0.009604,0.009604,0.009604
6,5691.98,1.3957,2.02141,1.5341,0.49213,0.34957,0.35542,0.23582,1.29017,1.68284,1.44059,0.009505,0.009505,0.009505
7,6640.03,1.36497,1.93998,1.50053,0.49156,0.37024,0.37342,0.25013,1.26745,1.62862,1.41662,0.009406,0.009406,0.009406
8,7587.92,1.34103,1.87558,1.47604,0.51726,0.37104,0.38532,0.25891,1.24849,1.59291,1.39847,0.009307,0.009307,0.009307
9,8534.86,1.32448,1.8281,1.45593,0.51424,0.37737,0.393,0.26515,1.23695,1.56844,1.38623,0.009208,0.009208,0.009208
10,9482.4,1.30945,1.78479,1.43751,0.5275,0.37981,0.39935,0.27033,1.22805,1.54714,1.37638,0.009109,0.009109,0.009109
11,10428.8,1.29588,1.7509,1.42358,0.53216,0.38388,0.40608,0.27539,1.22031,1.52939,1.36738,0.00901,0.00901,0.00901
12,11375,1.28489,1.72349,1.40948,0.5284,0.39201,0.41226,0.28089,1.21309,1.51292,1.35896,0.008911,0.008911,0.008911
13,12320.3,1.27386,1.69682,1.3963,0.52614,0.39894,0.41811,0.28542,1.20745,1.49651,1.35096,0.008812,0.008812,0.008812
14,13264.7,1.26663,1.67695,1.38678,0.53191,0.40487,0.42413,0.28995,1.20113,1.48097,1.34263,0.008713,0.008713,0.008713
15,14211.2,1.2597,1.65842,1.37646,0.53949,0.40906,0.42971,0.29463,1.19467,1.46554,1.33424,0.008614,0.008614,0.008614
16,15155.5,1.25184,1.63963,1.36825,0.55831,0.40988,0.43527,0.29915,1.18764,1.44923,1.32572,0.008515,0.008515,0.008515
17,16098.3,1.24643,1.62439,1.36106,0.56718,0.40989,0.44117,0.30381,1.18066,1.43381,1.31703,0.008416,0.008416,0.008416
18,17042.2,1.24091,1.60774,1.35153,0.56696,0.41461,0.44602,0.30807,1.17337,1.41932,1.30816,0.008317,0.008317,0.008317
19,17984.4,1.2338,1.59338,1.34369,0.57683,0.41823,0.45204,0.31327,1.16689,1.40396,1.29958,0.008218,0.008218,0.008218
20,18926.9,1.23059,1.5827,1.33982,0.58615,0.42149,0.45813,0.31847,1.16083,1.38876,1.29198,0.008119,0.008119,0.008119
21,19869,1.22602,1.56922,1.33346,0.59013,0.42515,0.46356,0.32324,1.15447,1.37387,1.28376,0.00802,0.00802,0.00802
22,20813,1.2216,1.55676,1.32764,0.59528,0.42935,0.46897,0.32739,1.149,1.36001,1.27628,0.007921,0.007921,0.007921
23,21752.4,1.21729,1.54739,1.32384,0.59661,0.43502,0.4733,0.33139,1.14334,1.34628,1.26927,0.007822,0.007822,0.007822
24,22693.4,1.21425,1.53796,1.31937,0.5853,0.4443,0.47827,0.33546,1.13822,1.33406,1.26266,0.007723,0.007723,0.007723
25,23633.6,1.21002,1.53016,1.31424,0.59201,0.44551,0.48301,0.33887,1.13351,1.32177,1.256,0.007624,0.007624,0.007624
26,24574.3,1.20712,1.51914,1.3107,0.5975,0.44682,0.48738,0.3423,1.12921,1.31134,1.24996,0.007525,0.007525,0.007525
27,25514,1.20223,1.51301,1.30715,0.59367,0.45196,0.49121,0.34537,1.12521,1.30058,1.24439,0.007426,0.007426,0.007426
28,26454.2,1.19942,1.50143,1.30237,0.59141,0.45699,0.49476,0.34838,1.12069,1.29064,1.2393,0.007327,0.007327,0.007327
29,27393.4,1.19824,1.4927,1.29919,0.58967,0.46352,0.498,0.35106,1.11674,1.28139,1.23389,0.007228,0.007228,0.007228
30,28333.2,1.19307,1.48766,1.29654,0.5847,0.47164,0.50187,0.3542,1.11291,1.27255,1.22885,0.007129,0.007129,0.007129
31,29271.3,1.19108,1.48124,1.29319,0.59714,0.46961,0.50437,0.35655,1.10954,1.26479,1.22449,0.00703,0.00703,0.00703
32,30210.9,1.18803,1.4727,1.28873,0.60172,0.4716,0.50734,0.3591,1.1061,1.25707,1.22053,0.006931,0.006931,0.006931
33,31149.7,1.18586,1.46715,1.286,0.61293,0.46966,0.51069,0.36171,1.10339,1.24919,1.21673,0.006832,0.006832,0.006832
