epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,17758,2.5226,3.19777,2.42761,0.62967,0.47319,0.52253,0.37457,2.3366,2.60457,2.3331,0.0091882,0.0091882,0.0091882
43,18180.7,2.514,3.18501,2.42246,0.61186,0.48213,0.52385,0.37579,2.3345,2.59444,2.32943,0.0091684,0.0091684,0.0091684
44,18602.2,2.50491,3.17621,2.41808,0.60992,0.48406,0.52497,0.37723,2.33143,2.58634,2.3267,0.0091486,0.0091486,0.0091486
45,19024.2,2.49841,3.1657,2.41656,0.61378,0.48508,0.52671,0.37842,2.32842,2.57916,2.32315,0.0091288,0.0091288,0.0091288
46,19445.7,2.50547,3.16577,2.41553,0.60153,0.49375,0.52806,0.37968,2.32446,2.57247,2.31903,0.009109,0.009109,0.009109
47,19868.3,2.50775,3.16351,2.41325,0.60466,0.49,0.52906,0.38046,2.3228,2.56609,2.31665,0.0090892,0.0090892,0.0090892
48,20290.5,2.50199,3.15483,2.40948,0.60826,0.49119,0.53077,0.38235,2.321,2.55863,2.31339,0.0090694,0.0090694,0.0090694
49,20712.7,2.49519,3.14003,2.40772,0.60408,0.49519,0.53199,0.38336,2.31772,2.55397,2.31056,0.0090496,0.0090496,0.0090496
50,21135.2,2.50292,3.14566,2.40889,0.59716,0.50039,0.5332,0.38437,2.31513,2.54891,2.30843,0.0090298,0.0090298,0.0090298
51,21556.5,2.49707,3.13225,2.40765,0.60673,0.49826,0.53482,0.38574,2.31331,2.54303,2.30582,0.00901,0.00901,0.00901
52,21979.1,2.49343,3.13577,2.40258,0.61571,0.49591,0.53615,0.38704,2.31047,2.5405,2.30245,0.0089902,0.0089902,0.0089902
53,22401.3,2.48528,3.11332,2.40054,0.60786,0.50135,0.5368,0.38811,2.30907,2.53685,2.30119,0.0089704,0.0089704,0.0089704
54,22823.4,2.49863,3.11175,2.40026,0.60862,0.50405,0.5375,0.38887,2.30775,2.52969,2.29974,0.0089506,0.0089506,0.0089506
55,23244.9,2.48222,3.11577,2.39585,0.61323,0.50007,0.53934,0.38981,2.3065,2.52517,2.29802,0.0089308,0.0089308,0.0089308
56,23667.5,2.48537,3.10634,2.39581,0.61592,0.50075,0.53955,0.39016,2.30557,2.52208,2.2957,0.008911,0.008911,0.008911
57,24089.9,2.48583,3.10526,2.39501,0.61691,0.50233,0.54039,0.39071,2.30239,2.51905,2.29295,0.0088912,0.0088912,0.0088912
58,24511.9,2.48757,3.09694,2.39224,0.61984,0.49908,0.54182,0.39202,2.30094,2.51321,2.2912,0.0088714,0.0088714,0.0088714
59,24935.4,2.47985,3.09957,2.39227,0.62602,0.49872,0.54363,0.39371,2.29896,2.50788,2.28958,0.0088516,0.0088516,0.0088516
60,25358.3,2.48768,3.09638,2.38904,0.63118,0.49706,0.54389,0.3943,2.29856,2.50337,2.2885,0.0088318,0.0088318,0.0088318
61,25780.8,2.47912,3.0856,2.38563,0.64216,0.49558,0.54507,0.3953,2.29683,2.49967,2.28581,0.008812,0.008812,0.008812
62,26203.5,2.47656,3.08132,2.38632,0.63032,0.50243,0.54648,0.39621,2.29662,2.49391,2.28497,0.0087922,0.0087922,0.0087922
63,26624.7,2.47663,3.07406,2.38591,0.63102,0.50343,0.54618,0.39601,2.29509,2.49152,2.28347,0.0087724,0.0087724,0.0087724
64,27047.8,2.47896,3.08224,2.3832,0.63171,0.50555,0.54742,0.39697,2.29389,2.48673,2.28226,0.0087526,0.0087526,0.0087526
65,27470.7,2.47652,3.07293,2.38483,0.6341,0.5049,0.5479,0.39731,2.29281,2.48291,2.28113,0.0087328,0.0087328,0.0087328
66,27894.2,2.47141,3.07459,2.38171,0.63131,0.50721,0.54833,0.39765,2.29181,2.48086,2.27947,0.008713,0.008713,0.008713
67,28317.8,2.46899,3.06916,2.37935,0.63167,0.51041,0.54928,0.39852,2.29015,2.47845,2.2786,0.0086932,0.0086932,0.0086932
68,28741.3,2.46279,3.06835,2.38038,0.62858,0.51177,0.55107,0.3995,2.28858,2.47445,2.27647,0.0086734,0.0086734,0.0086734
69,29164.4,2.47125,3.06033,2.38076,0.62988,0.51089,0.55191,0.40004,2.28732,2.47206,2.27391,0.0086536,0.0086536,0.0086536
70,29586.7,2.47032,3.05738,2.3761,0.64295,0.50603,0.55262,0.40068,2.28658,2.46689,2.27302,0.0086338,0.0086338,0.0086338
71,30009.9,2.46475,3.0504,2.37211,0.63802,0.50506,0.55212,0.40042,2.2852,2.46429,2.27128,0.008614,0.008614,0.008614
72,30433.3,2.46819,3.05275,2.37239,0.64399,0.50319,0.55342,0.40137,2.28412,2.45929,2.27088,0.0085942,0.0085942,0.0085942
73,30856.2,2.46373,3.04817,2.37157,0.65113,0.50443,0.55382,0.40205,2.28411,2.45696,2.26991,0.0085744,0.0085744,0.0085744
74,31278.5,2.46239,3.04182,2.37328,0.64746,0.50279,0.55429,0.40239,2.28393,2.45525,2.26873,0.0085546,0.0085546,0.0085546
75,31701.2,2.46256,3.03318,2.36824,0.64722,0.50572,0.55507,0.40266,2.2834,2.45349,2.26744,0.0085348,0.0085348,0.0085348
76,32122.5,2.46283,3.03601,2.37018,0.65412,0.50125,0.55568,0.40379,2.28285,2.45302,2.26665,0.008515,0.008515,0.008515
77,32546.3,2.46437,3.03118,2.36946,0.63629,0.51348,0.55663,0.40367,2.2825,2.44911,2.26588,0.0084952,0.0084952,0.0084952
78,32968.3,2.46117,3.02501,2.36657,0.65033,0.50401,0.55688,0.40371,2.28157,2.44722,2.26461,0.0084754,0.0084754,0.0084754
79,33390.8,2.4566,3.02735,2.36539,0.65179,0.50905,0.55846,0.40498,2.2812,2.44586,2.26463,0.0084556,0.0084556,0.0084556
80,33813.6,2.44889,3.01582,2.36372,0.66034,0.50226,0.55876,0.40556,2.28035,2.44185,2.2635,0.0084358,0.0084358,0.0084358
81,34236.2,2.45891,3.01956,2.36595,0.6518,0.50281,0.55813,0.40545,2.27853,2.43959,2.26285,0.008416,0.008416,0.008416
82,34659.1,2.45176,3.01877,2.36448,0.64391,0.50565,0.55856,0.40571,2.27756,2.43466,2.26285,0.0083962,0.0083962,0.0083962
83,35082,2.46049,3.03023,2.36505,0.64788,0.50885,0.55954,0.40642,2.27622,2.43067,2.26164,0.0083764,0.0083764,0.0083764
84,35504,2.45502,3.01935,2.36414,0.65596,0.50651,0.56064,0.40694,2.27569,2.43072,2.26138,0.0083566,0.0083566,0.0083566
85,35927.2,2.45485,3.00917,2.36035,0.65197,0.50589,0.5602,0.40731,2.27547,2.43016,2.25986,0.0083368,0.0083368,0.0083368
86,36349.6,2.44785,3.00876,2.35886,0.65111,0.51025,0.56194,0.40829,2.27416,2.42791,2.25892,0.008317,0.008317,0.008317
87,36771,2.45099,3.00597,2.35765,0.65726,0.509,0.56234,0.40902,2.27307,2.42454,2.25695,0.0082972,0.0082972,0.0082972
88,37194.5,2.4513,3.01005,2.35864,0.65326,0.51236,0.56308,0.40898,2.27134,2.42411,2.25595,0.0082774,0.0082774,0.0082774
89,37617.3,2.44173,2.99403,2.35755,0.64817,0.51359,0.56358,0.40946,2.26984,2.42239,2.25506,0.0082576,0.0082576,0.0082576
90,38040.7,2.44304,2.99549,2.35603,0.6413,0.51889,0.56411,0.40999,2.26912,2.42029,2.25524,0.0082378,0.0082378,0.0082378
91,38464.1,2.45095,3.00165,2.35918,0.64078,0.52117,0.5648,0.41064,2.26795,2.41869,2.25358,0.008218,0.008218,0.008218
92,38886.8,2.4449,2.99247,2.3546,0.64884,0.52017,0.56617,0.41124,2.26771,2.41481,2.25371,0.0081982,0.0081982,0.0081982
93,39310.6,2.44689,2.99305,2.35444,0.64382,0.52314,0.56657,0.41143,2.26846,2.41164,2.2529,0.0081784,0.0081784,0.0081784
